group	label	showSelected1
1	Cluster 2: 907/2482 pixels shown, logFC -3.0 to 4.1, log10(p) 0.0 to 8.8	2
1	Cluster 13: 946/17461 pixels shown, logFC -4.0 to 4.1, log10(p) 0.0 to 9.0	13
1	Cluster 26: 343/5526 pixels shown, logFC -3.1 to 3.2, log10(p) 0.0 to 3.2	26
1	Cluster 101: 30/30 pixels shown, logFC -0.7 to 1.3, log10(p) 1.0 to 10.8	101
1	Cluster 132: 5/5 pixels shown, logFC 0.7 to 1.2, log10(p) 7.6 to 17.3	132
1	Cluster 212: 1114/4575 pixels shown, logFC -4.0 to 2.8, log10(p) 0.0 to 4.1	212
1	Cluster 296: 543/543 pixels shown, logFC -2.1 to 3.6, log10(p) 0.0 to 4.1	296
1	Cluster 332: 4/4 pixels shown, logFC -1.2 to -0.8, log10(p) 8.8 to 17.8	332
1	Cluster 341: 4/4 pixels shown, logFC 1.2 to 3.6, log10(p) 0.5 to 1.4	341
1	Cluster 407: 1/1 pixels shown, logFC -5.0 to -5.0, log10(p) 3.4 to 3.4	407
1	Cluster 448: 1/1 pixels shown, logFC -1.6 to -1.6, log10(p) 17.1 to 17.1	448
1	Cluster 538: 298/315 pixels shown, logFC -0.7 to 1.2, log10(p) 0.0 to 1.8	538
1	Cluster 632: 1/1 pixels shown, logFC -1.4 to -1.4, log10(p) 19.2 to 19.2	632
